City	Address	Floor Area	Lot Area	IMG	Price
Nueva Ecija	"Lot 21 Block 50, Grand Victoria Estate Subdivision., Cabanatuan City, Nueva Ecija   (Pending possession)"	150		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"375,000"
Nueva Ecija	"Lot 22 Block 50, Grand Victoria Estate Subdivision., Cabanatuan City, Nueva Ecija   (Pending possession)"	150		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"375,000"
Nueva Ecija	"Lot 27 Block 39, Grand Victoria Estate Subdivision., Cabanatuan City, Nueva Ecija   (Pending possession)"	120		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"300,000"
Nueva Ecija	"Lot 3-B-2-B-30-A, Maharlika Hi-way, Brgy. Valdefuente, Cabanatuan City,  Nueva Ecija (Residential / Agriculture)"	63380		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"82,394,000"
Nueva Ecija	"Lot 30  Block 50, Grand Victoria Estate Subdivision., Cabanatuan City, Nueva Ecija   (Pending possession)"	174		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"469,800"
Nueva Ecija	"Lot 4 Block 51, Grand Victoria Estate Subdivision., Cabanatuan City, Nueva Ecija     (Pending possession)"	240		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"600,000"
Nueva Ecija	"Lot 5 Block 8, St. Louise St., Tierracon Homes I, Cabanatuan City, Nueva Ecija"	100	48	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"960,000"
Nueva Ecija	"Lot 5434-C-3-D, Callejon St., Brgy. Malued, Dagupan City, Pangasinan"	170		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"382,500"
Nueva Ecija	"Lot 9 Block 47, Grand Victoria Estate Subdivision., Cabanatuan City, Nueva Ecija  (Pending possession)"	150		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"375,000"
Nueva Ecija	"Lots 1 & 2  Block 1, corner of Rosal St., and Unnamed Road,  Sta. Romana Subdivision, San Jose City, Nueva Ecija"	706	566	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"4,085,600"
Pampanga	"Lot 1-I-4-E Brgy. Sto. Nií±o, Lubao, Pampanga"	39662		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"14,825,660"
Pampanga	"Lot 2, Olongapo-Gapan Road, Brgy. Lagundi, Mexico, Pampanga"	54573		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"291,419,820"
Pampanga	"Lot 4-A, San Miguel Blvd., Brgy. Quebiawan, San Fernando City, Pampanga"	5000	3410	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	Please call for price
Pampanga	"Lot 9-A, Lourdes Ave. corner existing RROW (Lot 9-J), Brgy. Lourdes, Minalin, Pampanga"	420	342	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,114,400"
Pampanga	"No. 1851-B, Red Wood Villas, Bamban St., Clark Economic Zone, PampangaŒæ (w/ furniture, fixtures & appliances)Œæ (Leasehold Rights)"		180.54	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,271,888"
Pampanga	"No. 4121, Danga St., cor. Alley, Bo. Colgante, Apalit, Pampanga"	1000	104	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,312,000"
Pampanga	"Lot  34 Block 7, Sampaguita Drive, Town & Country Homes, Pulungbulu (Telabastagan), San Fernando City, Pampanga"	150		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"675,000"
Paí±aque	"No. 11 (Lot 9 Block 49), Corner Librada Avelino & Aguinaldo Sts., BF Homes Subdivision, Ph. 1, Paí±aque City"	532	282	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"8,329,800"
Pangasinan	"Lot 1132-O, Zambrano st., Zone IV, Poblacion, Rosales, Pangasinan"	1166		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"966,450"
Pangasinan	"Lot 16482, Brgy. Road, Brgy. Osiem, Mun. of Mangaldan, Pangasinan"	1500	164	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,156,000"
Pangasinan	"Lot 17 Block 7, Rosewood St., Woodside Garden Village, Phase 1, Mac Arthur Highway, Urdaneta City, Pangasinan"	201		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"751,340"
Pangasinan	"Lot 6438-A, Don Juan St., Brgy. Pogo, Alaminos City, Pangasinan"	3695		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,973,130"
Pangasinan	"Lot 9, Brgy. Landas, Mangaldan, Pangasinan"	1099		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"439,600"
Pangasinan	"Lot 3-B, Brgy. Awai, San Jacinto, Pangasinan"	10000	141.75	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,791,375"
Pangasinan	"Lot 5434-C-3-C, Callejon St., Brgy. Malued, Dagupan City, Pangasinan"	170		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"382,500"
Paraí±aque	"2-B (with Parking Slot No. 1), Washington Tower, Pacific Avenue, Asiaworld Complex, Paraí±aque City, Metro Manila"		323.69		"13,678,000"
Paraí±aque	"Lot Nos. 18 & 20 Blk. 6 Nazareth St., Multinational Village, Brgy. Moonwalk, Paraí±aque City"	964	1300		"12,000,000"
Paraí±aque	"No. 81 Faith St., Dreamland Subdivision, Brgy. San Antonio, Paraí±aque City"	438	380	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"5,226,394"
Paraí±aque	"Unit 10 B, (with Parking Slot No. 4) Washington Tower, Pacific Avenue, Asiaworld Complex, Paraí±aque City, Metro Manila"		333.2	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"13,678,000"
Paraí±aque	"Unit 10B, Isabelle Garden Commercial South Center Point Condominium, E. Rodriguez Ave., Brgy. Moonwalk, Paraí±aque City"		87.6	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,190,000"
Paraí±aque	"Unit 2103 - Pacific Coast Plaza Condominium, Villamar 1st St., Bgy. Tambo, Paraí±aque City"		164.62	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"4,115,500"
Paraí±aque	"Unit 301 - Makati South Hills Arcade, East Service Road, Bgy. Balagbag, Paranaque City"		136.31		"3,407,750"
Paraí±aque	"Unit B2-8-4-C1-1, 4/F Bldg. II, Cluster 8, PB Macopa, Westmont Village Condominium, Paraí±aque City"		88.75	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,662,500"
Paraí±aque	"Unit-2, Lot 1-C, Casa Venice, South Admiral Village, Paraí±aque City"	90.4	127	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,175,000"
Paraí±aque	"No. 41 Capistrano St., San Dionisio, Infront of Olives Plaza, Paraí±aque City  (w/ Authority to Sell)"	4822	3330	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"192,880,000"
Paraí±aque	"Unit 305, Broadway Drive, Manhattan Villas, Paraí±aque City"	42	46	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,150,000"
Paraí±aque City	"No. 12 Spratley Island St., Better Living Subdivision, Paraí±aque City"	140	193	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,991,500"
Paraí±aque City	"No. 5, Camia St., Primavera Homes, United Paraí±aque 5 Subdivision, Paraí±aque City"	68	115	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,564,500"
Paraí±aque	"Unit 5A, Isabelle Garden Commercial South Center Point Condominium, E. Rodriguez Ave., Brgy. Moonwalk, Paraí±aque City"		68	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,700,000"
Paraí±aque	"Unit 5B, Isabelle Garden Commercial South Center Point Condominium, E. Rodriguez Ave., Brgy. Moonwalk, Paraí±aque City"		89.2	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,230,000"
Paraí±aque	"Unit 8B, Isabelle Garden Commercial South Center Point Condominium, E. Rodriguez Ave., Brgy. Moonwalk, Paraí±aque City"		87.6	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,190,000"
Paraí±aque	"Unit 9B, Isabelle Garden Commercial South Center Point Condominium, E. Rodriguez Ave., Brgy. Moonwalk, Paraí±aque City"		87.6	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,190,000"
Paraí±aque	"Unit 307, Makati South Hills Condominium, East Service Road,Paranaque City"		136.31	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,407,750"
Pasay	"Unit Mirador 1201, 12/F, Marbella 1 Condominium, San Rafael District, Pasay City"		192	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"6,720,000"
Pasig	"Lot 4-E, Road Lot 1, Bamboo Villas Townhouse, Pasig City"	48	126	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,780,000"
Pasig	"No. 1039 Mangga cor. Chico Sts., Maxville X Subdivision, Brgy. Sta. Lucia, Pasig City"	301	306.6	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"5,226,400"
Pasig	"Unit 115, G/F, Seoul Building, Mayfield Residences, Imelda Avenue, Pasig City"		63.75	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,550,000"
Pasig	"Unit 603, 6/F, Ph. 2-B, Palmdale Heights Condominium, Sandoval Ave., Pasig City"		40.43	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,617,200"
Pasig	"Lot 3-D (Unit 3-D), Bamboo Villas, Int. of Hon. A. Sandoval Avenue, Pasig City"	48	106	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,650,000"
Pasig	"Unit 805, 8/F, Ph. 1-B, Palmdale Heights Condominium, Pasig City"		40.43	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,617,200"
Pasig City	"Lot 1, Windsor cor. Rhine Sts., Eastside Manor Townhomes, Pasig City"	113	217		"4,991,000"
Pasig City	"Unit W-0405 (under lease: with 2 parking slots 5249 & 5265), Philippine Stock Exchange Center (formerly Tektite Towers) West Tower, Exchange Road cor. Pearl Dr., Ortigas Center, Pasig City"		125.22	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"6,572,400"
Pasig City	"Unit W-0408 (with 4 parking slotsŒæ P-5259, P-5260, P-5261, P-5262), Philippine Stock Exchange Center (formerly Tektite Towers) West Tower, Exchange Road cor. Pearl Dr., Ortigas Center, Pasig City"		210.05	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"11,327,250"
Quezon	"Lot 12 Block 2, Magallanes Compound, Brgy. 10, Pantoc District, Lucena City, Quezon (Pending possession)"	1056		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"984,000"
Quezon	"Lot 27 Block 10, Dama de Noche St., Intertown Homes Subdivision, Tayabas, Quezon"	81	144	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,634,000"
Quezon	"Lot 4 Block 7, San Antonio St., Lourdes Subdivision, Lucena City, Province of Quezon"	582		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,553,940"
Quezon	"Lot 4851-N-1, Quezon Ave. Extension, Bgy. Cotta, Lucena City, Quezon"	6695	180	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"24,514,539"
Quezon	"Lot 4851-N-1, Quezon Ave. Extension, Bgy. Cotta, Lucena City, Quezon"	6695	180	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"24,514,539"
Quezon	"Lot 5 Block 7, San Antonio St., Lourdes Subdivision, Lucena City, Province of Quezon"	415		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,108,050"
Quezon	"Lot No. 7, Brgy. Road, Sitio Pacita, Sta. Catalina Sur, Candelaria, Quezon"	1480		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"922,439"
Quezon	"Lot No. A-6, Maharlika Highway, Brgy. Villa Bota, Gumaca, Quezon"	4588		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,919,990"
Quezon	"Lot Nos. 457-E-15 and 457-F along Provincial Road, within Brgy. Caridad Ibaba, Atimonan, Quezon (agricultural / residential)"	15316		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"4,907,250"
Quezon City	"Lot 14 Block 532, No. 642 Solar Bldg., G. Araneta Ave. Brgy. Tatalon, Quezon City (Under lease)"	828.7	1862	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"39,421,400"
Quezon City	"Lot 3 Block 8, A. Samonte St., Sierra Vista Subdivision, Quezon City"	118	229	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,688,500"
Quezon City	"Lot 83 Block 79, Bighani Street, Lagro Subdivision, Novaliches, Quezon City"	200	507		"12,000,000"
Quezon City	"No. 2, Unit 112-B, Brgy, Bahay Toro, Quezon City"	126	256	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"6,656,000"
Quezon City	"No. 35 Astor St., North Fairview Subdivision, Quezon City"	173	161	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,297,900"
Quezon City	"No. 8 Rosal St. Ramirez Subdivision, Brgy, Novaliches, Quezon City"	255	141	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,996,400"
Quezon City	"Unit 102 -Œæ Sto. Nino Condominium., No. 17 East Riverside St. cor. Couper St., Brgy. Paraiso, San Francisco Del Monte, Quezon City"		165.2	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,982,400"
Quezon City	"Unit 103 -Œæ Sto. Nino Condominium., No. 17 East Riverside St. cor. Couper St., Brgy. Paraiso, San Francisco Del Monte, Quezon City"		165.2	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,982,400"
Quezon City	"Unit 104 -Œæ Sto. Nino Condominium., No. 17 East Riverside St. cor. Couper St., Brgy. Paraiso, San Francisco Del Monte, Quezon City"		199.5	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,394,000"
Quezon City	"Unit 11-C, Atherton Place Condominium, Tomas Morato cor. Don Roces Ave., Quezon City"		76.44		"3,057,600"
Quezon City	"Unit 111, 1/F , Wedgewood Estate Condominium Cliff ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 23)"		87.78	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"7,022,400"
Quezon City	"Unit 112, 1/F, Wedgewood Estate Condominium Cliff ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 21)"		69.7	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"5,576,000"
Quezon City	"Unit 114, 1/F, Wedgewood Estate Condominium Cliff ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 9)"		49.02	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,921,600"
Quezon City	"Unit 115, 1/F,Wedgewood Estate Condominium Cliff ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 10)"		49.02	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,921,600"
